Población 1:
Variables Numéricas:  7 ->  ['Blastos_de_Médula_Osea', 'Conteo_de_Globulos_blancos', 'Conteo_de_Globulos_rojos', 'Conteo_de_Plaquetas', 'Edad', 'IMC', 'Nivel_de_Hemoglobina']
Variables Categóricas:  14 ->  ['Género', 'País', 'Mutación_Genética', 'Historia_Familiar', 'Estado_de_Fumado', 'Consumo_de_Alcohol', 'Exposición_a_Radiación', 'Historia_de_Infección', 'Enfermedad_Crónica', 'Trastornos_Inmunológicos', 'Etnicidad', 'Estado_Socioeconómico', 'Urbano_Rural', 'Estado_de_Leucemia']
                           VarA                        VarB TipoA TipoB     Test  p-valor       Resultado       p
19                         Edad        Nivel_de_Hemoglobina   num   num  Pearson  0.41543  Independientes     NaN
20                          IMC        Nivel_de_Hemoglobina   num   num  Pearson  0.75937  Independientes     NaN
21                       Género                        País   cat   cat     Chi²  1.00000  Independientes     NaN
22                       Género           Mutación_Genética   cat   cat     Chi²  0.86922  Independientes     NaN
23                       Género           Historia_Familiar   cat   cat     Chi²  0.09009  Independientes     NaN
24                       Género            Estado_de_Fumado   cat   cat     Chi²  0.49297  Independientes     NaN
25                       Género          Consumo_de_Alcohol   cat   cat     Chi²  0.81844  Independientes     NaN
26                       Género      Exposición_a_Radiación   cat   cat     Chi²  0.65626  Independientes     NaN
27                       Género       Historia_de_Infección   cat   cat     Chi²  0.61627  Independientes     NaN
28                       Género          Enfermedad_Crónica   cat   cat     Chi²  0.39553  Independientes     NaN
29                       Género    Trastornos_Inmunológicos   cat   cat     Chi²  0.26869  Independientes     NaN
30                       Género                   Etnicidad   cat   cat     Chi²  0.45344  Independientes     NaN
31                       Género       Estado_Socioeconómico   cat   cat     Chi²  0.64796  Independientes     NaN
32                       Género                Urbano_Rural   cat   cat     Chi²  0.32709  Independientes     NaN
33                       Género          Estado_de_Leucemia   cat   cat     Chi²  1.00000  Independientes     NaN
34                         País           Mutación_Genética   cat   cat     Chi²  1.00000  Independientes     NaN
35                         País           Historia_Familiar   cat   cat     Chi²  1.00000  Independientes     NaN
36                         País            Estado_de_Fumado   cat   cat     Chi²  1.00000  Independientes     NaN
37                         País          Consumo_de_Alcohol   cat   cat     Chi²  1.00000  Independientes     NaN
38                         País      Exposición_a_Radiación   cat   cat     Chi²  1.00000  Independientes     NaN
39                         País       Historia_de_Infección   cat   cat     Chi²  1.00000  Independientes     NaN
40                         País          Enfermedad_Crónica   cat   cat     Chi²  1.00000  Independientes     NaN
41                         País    Trastornos_Inmunológicos   cat   cat     Chi²  1.00000  Independientes     NaN
42                         País                   Etnicidad   cat   cat     Chi²  1.00000  Independientes     NaN
43                         País       Estado_Socioeconómico   cat   cat     Chi²  1.00000  Independientes     NaN
44                         País                Urbano_Rural   cat   cat     Chi²  1.00000  Independientes     NaN
45                         País          Estado_de_Leucemia   cat   cat     Chi²  1.00000  Independientes     NaN
46            Mutación_Genética           Historia_Familiar   cat   cat     Chi²  0.73160  Independientes     NaN
47            Mutación_Genética            Estado_de_Fumado   cat   cat     Chi²  0.92444  Independientes     NaN
48            Mutación_Genética          Consumo_de_Alcohol   cat   cat     Chi²  0.91553  Independientes     NaN
49            Mutación_Genética      Exposición_a_Radiación   cat   cat     Chi²  0.59702  Independientes     NaN
50            Mutación_Genética       Historia_de_Infección   cat   cat     Chi²  1.00000  Independientes     NaN
51            Mutación_Genética          Enfermedad_Crónica   cat   cat     Chi²  0.88210  Independientes     NaN
52            Mutación_Genética    Trastornos_Inmunológicos   cat   cat     Chi²  0.95692  Independientes     NaN
53            Mutación_Genética                   Etnicidad   cat   cat     Chi²  0.14556  Independientes     NaN
54            Mutación_Genética       Estado_Socioeconómico   cat   cat     Chi²  0.96056  Independientes     NaN
55            Mutación_Genética                Urbano_Rural   cat   cat     Chi²  0.18592  Independientes     NaN
56            Mutación_Genética          Estado_de_Leucemia   cat   cat     Chi²  0.75909  Independientes     NaN
57            Historia_Familiar            Estado_de_Fumado   cat   cat     Chi²  0.07788  Independientes     NaN
58            Historia_Familiar          Consumo_de_Alcohol   cat   cat     Chi²  0.06764  Independientes     NaN
59            Historia_Familiar      Exposición_a_Radiación   cat   cat     Chi²  0.44002  Independientes     NaN
60            Historia_Familiar       Historia_de_Infección   cat   cat     Chi²  0.33286  Independientes     NaN
61            Historia_Familiar          Enfermedad_Crónica   cat   cat     Chi²  0.20825  Independientes     NaN
62            Historia_Familiar    Trastornos_Inmunológicos   cat   cat     Chi²  0.51257  Independientes     NaN
63            Historia_Familiar                   Etnicidad   cat   cat     Chi²  0.39059  Independientes     NaN
64            Historia_Familiar       Estado_Socioeconómico   cat   cat     Chi²  0.72228  Independientes     NaN
65            Historia_Familiar                Urbano_Rural   cat   cat     Chi²  0.72692  Independientes     NaN
66            Historia_Familiar          Estado_de_Leucemia   cat   cat     Chi²  0.32850  Independientes     NaN
67             Estado_de_Fumado          Consumo_de_Alcohol   cat   cat     Chi²  0.21937  Independientes     NaN
68             Estado_de_Fumado      Exposición_a_Radiación   cat   cat     Chi²  0.43921  Independientes     NaN
69             Estado_de_Fumado       Historia_de_Infección   cat   cat     Chi²  0.64503  Independientes     NaN
70             Estado_de_Fumado          Enfermedad_Crónica   cat   cat     Chi²  0.11727  Independientes     NaN
71             Estado_de_Fumado    Trastornos_Inmunológicos   cat   cat     Chi²  0.78206  Independientes     NaN
72             Estado_de_Fumado                   Etnicidad   cat   cat     Chi²  0.55861  Independientes     NaN
73             Estado_de_Fumado       Estado_Socioeconómico   cat   cat     Chi²  0.71541  Independientes     NaN
74             Estado_de_Fumado                Urbano_Rural   cat   cat     Chi²  0.04222    Dependientes     NaN
75             Estado_de_Fumado          Estado_de_Leucemia   cat   cat     Chi²  0.09595  Independientes     NaN
76           Consumo_de_Alcohol      Exposición_a_Radiación   cat   cat     Chi²  0.41324  Independientes     NaN
77           Consumo_de_Alcohol       Historia_de_Infección   cat   cat     Chi²  0.60839  Independientes     NaN
78           Consumo_de_Alcohol          Enfermedad_Crónica   cat   cat     Chi²  0.34973  Independientes     NaN
79           Consumo_de_Alcohol    Trastornos_Inmunológicos   cat   cat     Chi²  0.58563  Independientes     NaN
80           Consumo_de_Alcohol                   Etnicidad   cat   cat     Chi²  0.73783  Independientes     NaN
81           Consumo_de_Alcohol       Estado_Socioeconómico   cat   cat     Chi²  0.33244  Independientes     NaN
82           Consumo_de_Alcohol                Urbano_Rural   cat   cat     Chi²  0.37235  Independientes     NaN
83           Consumo_de_Alcohol          Estado_de_Leucemia   cat   cat     Chi²  0.87437  Independientes     NaN
84       Exposición_a_Radiación       Historia_de_Infección   cat   cat     Chi²  0.18382  Independientes     NaN
85       Exposición_a_Radiación          Enfermedad_Crónica   cat   cat     Chi²  0.13954  Independientes     NaN
86       Exposición_a_Radiación    Trastornos_Inmunológicos   cat   cat     Chi²  0.57187  Independientes     NaN
87       Exposición_a_Radiación                   Etnicidad   cat   cat     Chi²  0.40945  Independientes     NaN
88       Exposición_a_Radiación       Estado_Socioeconómico   cat   cat     Chi²  0.77307  Independientes     NaN
89       Exposición_a_Radiación                Urbano_Rural   cat   cat     Chi²  0.65209  Independientes     NaN
90       Exposición_a_Radiación          Estado_de_Leucemia   cat   cat     Chi²  0.95008  Independientes     NaN
91        Historia_de_Infección          Enfermedad_Crónica   cat   cat     Chi²  0.58539  Independientes     NaN
92        Historia_de_Infección    Trastornos_Inmunológicos   cat   cat     Chi²  0.83791  Independientes     NaN
93        Historia_de_Infección                   Etnicidad   cat   cat     Chi²  0.20988  Independientes     NaN
94        Historia_de_Infección       Estado_Socioeconómico   cat   cat     Chi²  0.34599  Independientes     NaN
95        Historia_de_Infección                Urbano_Rural   cat   cat     Chi²  0.93277  Independientes     NaN
96        Historia_de_Infección          Estado_de_Leucemia   cat   cat     Chi²  0.71146  Independientes     NaN
97           Enfermedad_Crónica    Trastornos_Inmunológicos   cat   cat     Chi²  0.95390  Independientes     NaN
98           Enfermedad_Crónica                   Etnicidad   cat   cat     Chi²  0.11865  Independientes     NaN
99           Enfermedad_Crónica       Estado_Socioeconómico   cat   cat     Chi²  0.39244  Independientes     NaN
100          Enfermedad_Crónica                Urbano_Rural   cat   cat     Chi²  0.82582  Independientes     NaN
101          Enfermedad_Crónica          Estado_de_Leucemia   cat   cat     Chi²  0.54203  Independientes     NaN
102    Trastornos_Inmunológicos                   Etnicidad   cat   cat     Chi²  0.41640  Independientes     NaN
103    Trastornos_Inmunológicos       Estado_Socioeconómico   cat   cat     Chi²  0.78851  Independientes     NaN
104    Trastornos_Inmunológicos                Urbano_Rural   cat   cat     Chi²  0.37704  Independientes     NaN
105    Trastornos_Inmunológicos          Estado_de_Leucemia   cat   cat     Chi²  0.85719  Independientes     NaN
106                   Etnicidad       Estado_Socioeconómico   cat   cat     Chi²  0.65807  Independientes     NaN
107                   Etnicidad                Urbano_Rural   cat   cat     Chi²  0.34427  Independientes     NaN
108                   Etnicidad          Estado_de_Leucemia   cat   cat     Chi²  0.94159  Independientes     NaN
109       Estado_Socioeconómico                Urbano_Rural   cat   cat     Chi²  0.67954  Independientes     NaN
110       Estado_Socioeconómico          Estado_de_Leucemia   cat   cat     Chi²  0.99188  Independientes     NaN
111                Urbano_Rural          Estado_de_Leucemia   cat   cat     Chi²  0.87973  Independientes     NaN
112      Blastos_de_Médula_Osea                      Género   num   cat   T-test      NaN  Independientes 0.50972
113      Blastos_de_Médula_Osea                        País   num   cat    ANOVA      NaN  Independientes     NaN
114      Blastos_de_Médula_Osea           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.35714
115      Blastos_de_Médula_Osea           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.08388
116      Blastos_de_Médula_Osea            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.84516
117      Blastos_de_Médula_Osea          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.25163
118      Blastos_de_Médula_Osea      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.73836
119      Blastos_de_Médula_Osea       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.85670
120      Blastos_de_Médula_Osea          Enfermedad_Crónica   num   cat   T-test      NaN    Dependientes 0.00186
121      Blastos_de_Médula_Osea    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.17630
122      Blastos_de_Médula_Osea                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
123      Blastos_de_Médula_Osea       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
124      Blastos_de_Médula_Osea                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.97639
125      Blastos_de_Médula_Osea          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.16592
126  Conteo_de_Globulos_blancos                      Género   num   cat   T-test      NaN  Independientes 0.26130
127  Conteo_de_Globulos_blancos                        País   num   cat    ANOVA      NaN  Independientes     NaN
128  Conteo_de_Globulos_blancos           Mutación_Genética   num   cat   T-test      NaN    Dependientes 0.00794
129  Conteo_de_Globulos_blancos           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.48664
130  Conteo_de_Globulos_blancos            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.99941
131  Conteo_de_Globulos_blancos          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.89336
132  Conteo_de_Globulos_blancos      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.78443
133  Conteo_de_Globulos_blancos       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.70763
134  Conteo_de_Globulos_blancos          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.73295
135  Conteo_de_Globulos_blancos    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.58517
136  Conteo_de_Globulos_blancos                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
137  Conteo_de_Globulos_blancos       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
138  Conteo_de_Globulos_blancos                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.71476
139  Conteo_de_Globulos_blancos          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.60847
140    Conteo_de_Globulos_rojos                      Género   num   cat   T-test      NaN  Independientes 0.37383
141    Conteo_de_Globulos_rojos                        País   num   cat    ANOVA      NaN  Independientes     NaN
142    Conteo_de_Globulos_rojos           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.41653
143    Conteo_de_Globulos_rojos           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.66809
144    Conteo_de_Globulos_rojos            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.25134
145    Conteo_de_Globulos_rojos          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.26878
146    Conteo_de_Globulos_rojos      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.05878
147    Conteo_de_Globulos_rojos       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.42914
148    Conteo_de_Globulos_rojos          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.31963
149    Conteo_de_Globulos_rojos    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.51453
150    Conteo_de_Globulos_rojos                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
151    Conteo_de_Globulos_rojos       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
152    Conteo_de_Globulos_rojos                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.13731
153    Conteo_de_Globulos_rojos          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.49462
154         Conteo_de_Plaquetas                      Género   num   cat   T-test      NaN  Independientes 0.73063
155         Conteo_de_Plaquetas                        País   num   cat    ANOVA      NaN  Independientes     NaN
156         Conteo_de_Plaquetas           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.09119
157         Conteo_de_Plaquetas           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.48192
158         Conteo_de_Plaquetas            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.84022
159         Conteo_de_Plaquetas          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.79160
160         Conteo_de_Plaquetas      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.29360
161         Conteo_de_Plaquetas       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.17054
162         Conteo_de_Plaquetas          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.26331
163         Conteo_de_Plaquetas    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.26825
164         Conteo_de_Plaquetas                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
165         Conteo_de_Plaquetas       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
166         Conteo_de_Plaquetas                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.59123
167         Conteo_de_Plaquetas          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.35208
168                        Edad                      Género   num   cat   T-test      NaN  Independientes 0.14987
169                        Edad                        País   num   cat    ANOVA      NaN  Independientes     NaN
170                        Edad           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.99619
171                        Edad           Historia_Familiar   num   cat   T-test      NaN    Dependientes 0.00733
172                        Edad            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.46387
173                        Edad          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.83300
174                        Edad      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.64924
175                        Edad       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.87693
176                        Edad          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.13279
177                        Edad    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.13949
178                        Edad                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
179                        Edad       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
180                        Edad                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.95151
181                        Edad          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.27773
182                         IMC                      Género   num   cat   T-test      NaN  Independientes 0.29728
183                         IMC                        País   num   cat    ANOVA      NaN  Independientes     NaN
184                         IMC           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.26911
185                         IMC           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.16794
186                         IMC            Estado_de_Fumado   num   cat   T-test      NaN    Dependientes 0.01919
187                         IMC          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.94582
188                         IMC      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.61546
189                         IMC       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.36272
190                         IMC          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.99313
191                         IMC    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.93659
192                         IMC                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
193                         IMC       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
194                         IMC                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.85754
195                         IMC          Estado_de_Leucemia   num   cat   T-test      NaN  Independientes 0.58597
196        Nivel_de_Hemoglobina                      Género   num   cat   T-test      NaN    Dependientes 0.00869
197        Nivel_de_Hemoglobina                        País   num   cat    ANOVA      NaN  Independientes     NaN
198        Nivel_de_Hemoglobina           Mutación_Genética   num   cat   T-test      NaN  Independientes 0.51067
199        Nivel_de_Hemoglobina           Historia_Familiar   num   cat   T-test      NaN  Independientes 0.26828
200        Nivel_de_Hemoglobina            Estado_de_Fumado   num   cat   T-test      NaN  Independientes 0.21838
201        Nivel_de_Hemoglobina          Consumo_de_Alcohol   num   cat   T-test      NaN  Independientes 0.55696
202        Nivel_de_Hemoglobina      Exposición_a_Radiación   num   cat   T-test      NaN  Independientes 0.41136
203        Nivel_de_Hemoglobina       Historia_de_Infección   num   cat   T-test      NaN  Independientes 0.16748
204        Nivel_de_Hemoglobina          Enfermedad_Crónica   num   cat   T-test      NaN  Independientes 0.24855
205        Nivel_de_Hemoglobina    Trastornos_Inmunológicos   num   cat   T-test      NaN  Independientes 0.27993
206        Nivel_de_Hemoglobina                   Etnicidad   num   cat    ANOVA      NaN  Independientes     NaN
207        Nivel_de_Hemoglobina       Estado_Socioeconómico   num   cat    ANOVA      NaN  Independientes     NaN
208        Nivel_de_Hemoglobina                Urbano_Rural   num   cat   T-test      NaN  Independientes 0.50878
209        Nivel_de_Hemoglobina          Estado_de_Leucemia   num   cat   T-test      NaN    Dependientes 0.04296














Población 2:
Variables Numéricas:  7 ->  ['Blastos_de_Médula_Osea', 'Conteo_de_Globulos_blancos', 'Conteo_de_Globulos_rojos', 'Conteo_de_Plaquetas', 'Edad', 'IMC', 'Nivel_de_Hemoglobina']
Variables Categóricas:  14 ->  ['Género', 'País', 'Mutación_Genética', 'Historia_Familiar', 'Estado_de_Fumado', 'Consumo_de_Alcohol', 'Exposición_a_Radiación', 'Historia_de_Infección', 'Enfermedad_Crónica', 'Trastornos_Inmunológicos', 'Etnicidad', 'Estado_Socioeconómico', 'Urbano_Rural', 'Estado_de_Leucemia']
                           VarA                        VarB TipoA TipoB     Test  p-valor       Resultado       p
0        Blastos_de_Médula_Osea  Conteo_de_Globulos_blancos   num   num  Pearson  0.03174    Dependientes     NaN
1        Blastos_de_Médula_Osea    Conteo_de_Globulos_rojos   num   num  Pearson  0.19512  Independientes     NaN
2        Blastos_de_Médula_Osea         Conteo_de_Plaquetas   num   num  Pearson  0.09388  Independientes     NaN
3        Blastos_de_Médula_Osea                        Edad   num   num  Pearson  0.23051  Independientes     NaN
4        Blastos_de_Médula_Osea                         IMC   num   num  Pearson  0.64890  Independientes     NaN
5        Blastos_de_Médula_Osea        Nivel_de_Hemoglobina   num   num  Pearson  0.91000  Independientes     NaN
6    Conteo_de_Globulos_blancos    Conteo_de_Globulos_rojos   num   num  Pearson  0.01564    Dependientes     NaN
7    Conteo_de_Globulos_blancos         Conteo_de_Plaquetas   num   num  Pearson  0.19682  Independientes     NaN
8    Conteo_de_Globulos_blancos                        Edad   num   num  Pearson  0.19811  Independientes     NaN
9    Conteo_de_Globulos_blancos                         IMC   num   num  Pearson  0.60286  Independientes     NaN
10   Conteo_de_Globulos_blancos        Nivel_de_Hemoglobina   num   num  Pearson  0.45780  Independientes     NaN
11     Conteo_de_Globulos_rojos         Conteo_de_Plaquetas   num   num  Pearson  0.70362  Independientes     NaN
12     Conteo_de_Globulos_rojos                        Edad   num   num  Pearson  0.23267  Independientes     NaN
13     Conteo_de_Globulos_rojos                         IMC   num   num  Pearson  0.93050  Independientes     NaN
14     Conteo_de_Globulos_rojos        Nivel_de_Hemoglobina   num   num  Pearson  0.20516  Independientes     NaN
15          Conteo_de_Plaquetas                        Edad   num   num  Pearson  0.72359  Independientes     NaN
16          Conteo_de_Plaquetas                         IMC   num   num  Pearson  0.71023  Independientes     NaN
17          Conteo_de_Plaquetas        Nivel_de_Hemoglobina   num   num  Pearson  0.29742  Independientes     NaN
18                         Edad                         IMC   num   num  Pearson  0.58697  Independientes     NaN
19                         Edad        Nivel_de_Hemoglobina   num   num  Pearson  0.10051  Independientes     NaN
20                          IMC        Nivel_de_Hemoglobina   num   num  Pearson  0.49665  Independientes     NaN
21                       Género                        País   cat   cat     Chi²  1.00000  Independientes     NaN
22                       Género           Mutación_Genética   cat   cat     Chi²  0.19858  Independientes     NaN
23                       Género           Historia_Familiar   cat   cat     Chi²  0.02103    Dependientes     NaN
24                       Género            Estado_de_Fumado   cat   cat     Chi²  0.78297  Independientes     NaN
25                       Género          Consumo_de_Alcohol   cat   cat     Chi²  0.35793  Independientes     NaN
26                       Género      Exposición_a_Radiación   cat   cat     Chi²  0.21832  Independientes     NaN
27                       Género       Historia_de_Infección   cat   cat     Chi²  0.77569  Independientes     NaN
28                       Género          Enfermedad_Crónica   cat   cat     Chi²  0.59451  Independientes     NaN
29                       Género    Trastornos_Inmunológicos   cat   cat     Chi²  0.34388  Independientes     NaN
30                       Género                   Etnicidad   cat   cat     Chi²  0.29629  Independientes     NaN
31                       Género       Estado_Socioeconómico   cat   cat     Chi²  0.50086  Independientes     NaN
32                       Género                Urbano_Rural   cat   cat     Chi²  0.21810  Independientes     NaN
33                       Género          Estado_de_Leucemia   cat   cat     Chi²  0.14809  Independientes     NaN
34                         País           Mutación_Genética   cat   cat     Chi²  1.00000  Independientes     NaN
35                         País           Historia_Familiar   cat   cat     Chi²  1.00000  Independientes     NaN
36                         País            Estado_de_Fumado   cat   cat     Chi²  1.00000  Independientes     NaN
37                         País          Consumo_de_Alcohol   cat   cat     Chi²  1.00000  Independientes     NaN
38                         País      Exposición_a_Radiación   cat   cat     Chi²  1.00000  Independientes     NaN
39                         País       Historia_de_Infección   cat   cat     Chi²  1.00000  Independientes     NaN
40                         País          Enfermedad_Crónica   cat   cat     Chi²  1.00000  Independientes     NaN
41                         País    Trastornos_Inmunológicos   cat   cat     Chi²  1.00000  Independientes     NaN
42                         País                   Etnicidad   cat   cat     Chi²  1.00000  Independientes     NaN
43                         País       Estado_Socioeconómico   cat   cat     Chi²  1.00000  Independientes     NaN
44                         País                Urbano_Rural   cat   cat     Chi²  1.00000  Independientes     NaN
45                         País          Estado_de_Leucemia   cat   cat     Chi²  1.00000  Independientes     NaN
46            Mutación_Genética           Historia_Familiar   cat   cat     Chi²  0.47758  Independientes     NaN
47            Mutación_Genética            Estado_de_Fumado   cat   cat     Chi²  0.65165  Independientes     NaN
48            Mutación_Genética          Consumo_de_Alcohol   cat   cat     Chi²  0.87431  Independientes     NaN
49            Mutación_Genética      Exposición_a_Radiación   cat   cat     Chi²  0.41259  Independientes     NaN
50            Mutación_Genética       Historia_de_Infección   cat   cat     Chi²  0.37627  Independientes     NaN
51            Mutación_Genética          Enfermedad_Crónica   cat   cat     Chi²  0.89501  Independientes     NaN
52            Mutación_Genética    Trastornos_Inmunológicos   cat   cat     Chi²  0.41937  Independientes     NaN
53            Mutación_Genética                   Etnicidad   cat   cat     Chi²  0.66305  Independientes     NaN
54            Mutación_Genética       Estado_Socioeconómico   cat   cat     Chi²  0.58857  Independientes     NaN
55            Mutación_Genética                Urbano_Rural   cat   cat     Chi²  0.32349  Independientes     NaN
56            Mutación_Genética          Estado_de_Leucemia   cat   cat     Chi²  0.89012  Independientes     NaN
57            Historia_Familiar            Estado_de_Fumado   cat   cat     Chi²  0.21464  Independientes     NaN
58            Historia_Familiar          Consumo_de_Alcohol   cat   cat     Chi²  0.42061  Independientes     NaN
59            Historia_Familiar      Exposición_a_Radiación   cat   cat     Chi²  0.81916  Independientes     NaN
60            Historia_Familiar       Historia_de_Infección   cat   cat     Chi²  0.14900  Independientes     NaN
61            Historia_Familiar          Enfermedad_Crónica   cat   cat     Chi²  0.58326  Independientes     NaN
62            Historia_Familiar    Trastornos_Inmunológicos   cat   cat     Chi²  0.60495  Independientes     NaN
63            Historia_Familiar                   Etnicidad   cat   cat     Chi²  0.77089  Independientes     NaN
64            Historia_Familiar       Estado_Socioeconómico   cat   cat     Chi²  0.82424  Independientes     NaN
65            Historia_Familiar                Urbano_Rural   cat   cat     Chi²  0.48931  Independientes     NaN
